order_id,order_date,region,category,channel,customer_segment,units,unit_price,discount_pct,revenue,cost,profit,delivery_days,rating
2197,2024-08-26,South,Apparel,Online,Corporate,4,46.96,0.0,154.97,96.48,58.49,,4.0
2529,2024-08-26,West,Apparel,Online,Home Office,9,23.85,0.0,177.09,111.99,65.1,1.0,3.0
3887,2024-08-26,East,Outerwear,Retail,Home Office,2,54.71,0.0,90.27,54.2,36.07,13.0,4.0
4107,2024-08-26,North,Apparel,Retail,Consumer,9,57.23,0.0,424.93,262.44,162.49,10.0,
1997,2024-08-27,East,Accessories,Wholesale,Consumer,265,42.93,0.0,9385.57,5738.67,3646.9,1.0,
2703,2024-08-27,West,Apparel,Retail,Corporate,10,92.06,0.0,759.5,477.34,282.16,1.0,4.0
3347,2024-08-27,South,Footwear,Online,Consumer,8,70.94,0.1,421.38,249.69,171.69,4.0,5.0
3725,2024-08-27,North,Footwear,Retail,Corporate,9,31.66,0.1,211.57,128.87,82.7,5.0,2.0
2116,2024-08-28,South,Apparel,Online,Corporate,1,77.04,0.1,57.2,34.04,23.16,1.0,3.0
3009,2024-08-28,South,Apparel,Online,Consumer,3,105.97,0.0,262.28,155.13,107.15,2.0,1.0
3215,2024-08-28,South,Apparel,Retail,Corporate,1,13.72,0.0,11.32,7.18,4.14,2.0,3.0
3351,2024-08-28,West,Outerwear,Online,Consumer,8,123.54,0.0,815.36,499.11,316.25,13.0,1.0
3364,2024-08-28,South,Footwear,Retail,Corporate,11,60.23,0.0,546.59,314.92,231.67,13.0,
3844,2024-08-28,South,Footwear,Retail,Consumer,7,88.93,0.15,436.54,288.44,148.1,11.0,3.0
542,2024-08-29,South,Apparel,Retail,Home Office,3,117.73,0.1,262.24,153.31,108.93,1.0,2.0
965,2024-08-29,West,Apparel,Retail,Home Office,10,35.71,0.0,294.61,168.99,125.62,9.0,
2311,2024-08-29,East,Footwear,Retail,Corporate,9,71.37,0.0,529.92,325.4,204.52,1.0,2.0
2573,2024-08-29,West,Footwear,Retail,Home Office,5,42.06,0.0,173.5,111.14,62.36,2.0,1.0
4589,2024-08-29,West,Apparel,Online,Home Office,5,78.6,0.0,324.22,196.45,127.77,1.0,2.0
4902,2024-08-29,West,Accessories,Online,Consumer,4,25.55,0.0,84.32,54.05,30.27,9.0,
1520,2024-08-30,South,Accessories,Online,Consumer,5,58.24,0.05,228.23,157.42,70.81,3.0,4.0
1650,2024-08-30,East,Footwear,Online,Consumer,8,79.62,0.0,525.49,308.52,216.97,8.0,
1755,2024-08-30,West,Apparel,Online,Corporate,6,69.88,0.0,345.91,213.82,132.09,7.0,5.0
3373,2024-08-30,South,Accessories,Retail,Corporate,3,52.79,0.0,130.66,75.37,55.29,5.0,4.0
642,2024-08-31,West,Accessories,Wholesale,Home Office,342,39.35,0.15,9437.21,5697.36,3739.85,8.0,5.0
1445,2024-08-31,West,Accessories,Retail,Consumer,4,81.25,0.0,268.12,166.26,101.86,12.0,3.0
3003,2024-08-31,North,Accessories,Wholesale,Consumer,337,26.83,0.0,7459.41,4321.98,3137.43,4.0,2.0
4149,2024-08-31,North,Apparel,Online,Consumer,11,48.55,0.0,440.59,300.68,139.91,13.0,2.0
4613,2024-08-31,North,Apparel,Online,Corporate,3,17.63,0.0,43.63,30.79,12.84,,3.0
4628,2024-08-31,East,Footwear,Online,Consumer,2,82.44,0.0,136.03,88.43,47.6,14.0,2.0
4960,2024-08-31,South,Footwear,Online,Home Office,9,82.1,0.0,609.59,382.57,227.02,6.0,2.0
3480,2024-09-01,North,Outerwear,Online,Corporate,3,59.22,0.15,105.24,60.1,45.14,12.0,
3804,2024-09-01,East,Outerwear,Wholesale,Corporate,266,95.33,0.15,15020.87,9629.04,5391.83,10.0,
3867,2024-09-01,East,Apparel,Wholesale,Consumer,142,53.67,0.0,5311.1,3466.46,1844.64,13.0,1.0
3897,2024-09-01,North,Outerwear,Retail,Consumer,11,37.49,0.15,244.28,157.86,86.42,13.0,3.0
4084,2024-09-01,West,Apparel,Online,Home Office,8,95.94,0.0,534.88,322.2,212.68,13.0,4.0
4694,2024-09-01,South,Apparel,Online,Consumer,1,98.62,0.0,68.73,38.22,30.51,10.0,5.0
1736,2024-09-02,West,Apparel,Retail,Consumer,6,36.47,0.0,152.49,97.09,55.4,14.0,3.0
1981,2024-09-02,North,Accessories,Online,Home Office,5,179.95,0.05,595.68,412.01,183.67,5.0,
1992,2024-09-02,South,Apparel,Retail,Consumer,4,55.26,0.05,146.34,82.98,63.36,9.0,4.0
2254,2024-09-02,West,Apparel,Retail,Consumer,6,57.13,0.0,238.88,155.38,83.5,2.0,1.0
3340,2024-09-02,West,Footwear,Retail,Consumer,5,66.31,0.0,231.05,142.0,89.05,5.0,4.0
3481,2024-09-02,North,Footwear,Wholesale,Corporate,370,35.24,0.0,9086.62,5355.71,3730.91,3.0,3.0
3943,2024-09-02,East,Footwear,Retail,Consumer,6,72.56,0.1,273.06,166.96,106.1,8.0,
4235,2024-09-02,East,Footwear,Online,Consumer,11,39.03,0.1,269.28,172.2,97.08,10.0,4.0
1086,2024-09-03,East,Accessories,Online,Consumer,2,38.4,0.0,53.52,32.11,21.41,7.0,1.0
1192,2024-09-03,West,Footwear,Wholesale,Consumer,263,103.02,0.05,17937.66,11979.06,5958.6,5.0,5.0
2081,2024-09-03,South,Accessories,Retail,Home Office,1,67.16,0.15,39.78,23.11,16.67,8.0,3.0
2495,2024-09-03,North,Outerwear,Wholesale,Consumer,291,108.22,0.1,19751.86,13338.81,6413.05,12.0,5.0
2504,2024-09-03,South,Apparel,Online,Consumer,4,49.44,0.05,130.93,82.79,48.14,4.0,
2579,2024-09-03,South,Footwear,Online,Consumer,4,70.27,0.05,186.09,128.14,57.95,7.0,2.0
4788,2024-09-03,South,Apparel,Online,Consumer,6,46.45,0.0,194.22,126.03,68.19,10.0,2.0
4947,2024-09-03,East,Accessories,Online,Corporate,9,76.23,0.1,430.3,254.67,175.63,4.0,
249,2024-09-04,East,Accessories,Online,Consumer,8,56.96,0.0,317.56,195.04,122.52,11.0,
1185,2024-09-04,North,Accessories,Retail,Consumer,9,54.59,0.0,342.39,201.2,141.19,4.0,3.0
2174,2024-09-04,South,Footwear,Retail,Consumer,6,46.25,0.15,164.38,102.69,61.69,5.0,
2211,2024-09-04,East,Apparel,Retail,Home Office,9,61.51,0.1,347.21,243.12,104.09,9.0,3.0
2410,2024-09-04,South,Apparel,Wholesale,Consumer,351,55.15,0.05,12815.67,7918.88,4896.79,6.0,2.0
3058,2024-09-04,South,Footwear,Retail,Consumer,6,15.99,0.0,66.86,44.29,22.57,3.0,4.0
3926,2024-09-04,West,Accessories,Online,Consumer,9,31.05,0.05,185.01,103.23,81.78,,4.0
3939,2024-09-04,North,Apparel,Wholesale,Consumer,397,42.88,0.05,11270.26,6592.54,4677.72,13.0,5.0
4339,2024-09-04,North,Apparel,Online,Consumer,7,67.38,0.0,328.7,184.21,144.49,,2.0
343,2024-09-05,East,Accessories,Retail,Consumer,6,19.04,0.0,79.61,50.39,29.22,11.0,3.0
431,2024-09-05,East,Footwear,Online,Consumer,5,77.55,0.05,256.71,171.19,85.52,5.0,
1081,2024-09-05,East,Apparel,Retail,Consumer,10,42.83,0.0,298.48,179.12,119.36,9.0,2.0
1848,2024-09-05,South,Apparel,Online,Consumer,8,48.93,0.15,231.87,149.91,81.96,8.0,4.0
2825,2024-09-05,North,Footwear,Online,Home Office,9,44.65,0.05,266.04,166.56,99.48,3.0,2.0
2829,2024-09-05,West,Apparel,Wholesale,Corporate,116,43.39,0.1,3156.86,1800.57,1356.29,5.0,1.0
3142,2024-09-05,West,Accessories,Online,Corporate,3,23.92,0.1,45.01,26.64,18.37,4.0,2.0
3949,2024-09-06,South,Apparel,Retail,Consumer,2,65.87,0.1,82.63,46.79,35.84,14.0,
4462,2024-09-06,South,Outerwear,Retail,Corporate,6,73.68,0.0,308.08,188.83,119.25,11.0,4.0
1440,2024-09-07,South,Apparel,Online,Consumer,10,76.61,0.05,507.19,311.73,195.46,2.0,4.0
1883,2024-09-07,East,Accessories,Online,Consumer,11,67.28,0.05,489.97,309.3,180.67,11.0,3.0
2232,2024-09-07,East,Accessories,Retail,Consumer,11,27.14,0.05,197.65,135.23,62.42,5.0,2.0
3280,2024-09-07,East,Outerwear,Retail,Corporate,3,12.71,0.0,26.57,15.67,10.9,,2.0
3338,2024-09-07,North,Footwear,Retail,Corporate,1,58.01,0.1,36.38,22.2,14.18,1.0,1.0
4831,2024-09-07,East,Accessories,Online,Consumer,8,38.42,0.05,203.49,129.67,73.82,1.0,1.0
4950,2024-09-07,South,Apparel,Online,Consumer,6,79.9,0.0,334.09,216.31,117.78,7.0,4.0
2452,2024-09-08,West,Footwear,Retail,Corporate,4,68.9,0.0,192.06,126.15,65.91,9.0,
2474,2024-09-08,West,Apparel,Online,Consumer,3,108.4,0.15,192.63,130.83,61.8,4.0,
2905,2024-09-08,North,Apparel,Online,Corporate,6,41.36,0.0,172.94,115.64,57.3,1.0,5.0
4067,2024-09-08,East,Apparel,Retail,Consumer,4,69.82,0.0,194.63,122.42,72.21,7.0,1.0
794,2024-09-09,North,Accessories,Online,Corporate,7,81.16,0.25,296.94,183.9,113.04,3.0,5.0
1094,2024-09-09,North,Apparel,Online,Corporate,4,71.93,0.0,200.51,138.44,62.07,8.0,
1394,2024-09-09,West,Apparel,Retail,Corporate,2,55.36,0.0,77.16,48.29,28.87,3.0,
2206,2024-09-09,North,Apparel,Online,Corporate,7,19.04,0.05,88.24,57.09,31.15,7.0,4.0
2769,2024-09-09,West,Apparel,Online,Consumer,8,36.32,0.15,172.12,117.21,54.91,14.0,1.0
4642,2024-09-09,North,Accessories,Online,Consumer,10,71.83,0.05,475.55,319.15,156.4,7.0,2.0
637,2024-09-10,North,Accessories,Wholesale,Corporate,363,30.17,0.0,7632.15,3949.81,3682.34,5.0,5.0
952,2024-09-10,South,Footwear,Online,Consumer,9,35.36,0.05,210.69,123.89,86.8,6.0,4.0
1325,2024-09-10,South,Footwear,Wholesale,Corporate,120,87.34,0.15,6208.38,3912.0,2296.38,2.0,1.0
1556,2024-09-10,South,Footwear,Retail,Consumer,10,64.79,0.0,451.52,281.03,170.49,5.0,
3023,2024-09-10,North,Footwear,Retail,Consumer,10,45.77,0.05,303.02,189.89,113.13,14.0,5.0
3511,2024-09-10,West,Footwear,Online,Corporate,2,62.68,0.05,82.99,50.85,32.14,1.0,4.0
3590,2024-09-10,East,Accessories,Retail,Home Office,7,49.75,0.1,218.42,128.67,89.75,9.0,4.0
3986,2024-09-10,East,Footwear,Retail,Consumer,4,56.82,0.0,158.39,100.36,58.03,10.0,5.0
1891,2024-09-11,East,Footwear,Online,Consumer,7,30.85,0.0,150.49,91.02,59.47,9.0,2.0
1934,2024-09-11,North,Footwear,Online,Home Office,6,46.68,0.05,185.43,121.64,63.79,13.0,4.0
1972,2024-09-11,West,Accessories,Online,Consumer,1,119.09,0.1,74.69,46.59,28.1,1.0,
4429,2024-09-11,South,Accessories,Wholesale,Consumer,85,47.05,0.15,2368.99,1326.06,1042.93,12.0,5.0
4533,2024-09-11,South,Accessories,Online,Corporate,1,74.47,0.05,49.3,30.94,18.36,2.0,3.0
4773,2024-09-11,West,Footwear,Online,Consumer,10,66.82,0.0,465.66,256.4,209.26,4.0,1.0
1760,2024-09-12,West,Apparel,Online,Consumer,3,74.7,0.0,156.17,94.54,61.63,9.0,3.0
2094,2024-09-12,South,Apparel,Retail,Home Office,8,99.44,0.25,415.79,256.04,159.75,2.0,5.0
2467,2024-09-12,East,Accessories,Online,Home Office,1,29.05,0.15,17.21,11.3,5.91,8.0,3.0
2766,2024-09-12,East,Footwear,Online,Consumer,3,41.66,0.1,78.39,46.21,32.18,6.0,4.0
2796,2024-09-12,East,Outerwear,Online,Corporate,2,69.32,0.25,72.46,47.88,24.58,8.0,3.0
2836,2024-09-12,East,Apparel,Retail,Home Office,7,113.6,0.0,554.17,347.55,206.62,8.0,3.0
3533,2024-09-12,North,Apparel,Retail,Corporate,2,13.74,0.25,14.36,9.05,5.31,1.0,
4125,2024-09-12,South,Apparel,Online,Consumer,2,12.99,0.05,17.2,11.32,5.88,1.0,4.0
4295,2024-09-12,South,Apparel,Online,Home Office,1,54.59,0.0,38.04,23.45,14.59,,4.0
1421,2024-09-13,West,Footwear,Wholesale,Consumer,393,84.85,0.0,23238.57,13497.87,9740.7,7.0,
2048,2024-09-13,North,Accessories,Online,Home Office,10,53.03,0.0,369.56,226.96,142.6,11.0,5.0
2134,2024-09-13,North,Accessories,Retail,Consumer,4,55.61,0.0,155.02,82.82,72.2,10.0,2.0
2447,2024-09-13,South,Apparel,Retail,Consumer,8,49.02,0.0,273.29,175.21,98.08,6.0,5.0
2792,2024-09-13,West,Outerwear,Online,Consumer,10,51.47,0.05,340.76,195.12,145.64,3.0,2.0
3441,2024-09-13,North,Footwear,Online,Consumer,7,67.81,0.0,330.79,210.56,120.23,13.0,2.0
3706,2024-09-13,North,Apparel,Online,Consumer,5,84.67,0.0,295.03,174.29,120.74,10.0,3.0
1429,2024-09-14,West,Accessories,Online,Home Office,4,14.47,0.0,40.34,25.87,14.47,11.0,
1475,2024-09-14,West,Footwear,Online,Consumer,3,130.69,0.0,273.23,164.77,108.46,9.0,1.0
1613,2024-09-14,West,Apparel,Retail,Consumer,8,38.13,0.0,212.58,124.17,88.41,2.0,3.0
4018,2024-09-14,South,Outerwear,Retail,Home Office,11,45.4,0.0,348.03,230.84,117.19,6.0,
528,2024-09-15,West,Apparel,Retail,Corporate,4,46.63,0.05,123.48,78.81,44.67,2.0,
892,2024-09-15,North,Footwear,Retail,Consumer,1,24.06,0.0,16.77,10.95,5.82,6.0,1.0
1619,2024-09-15,East,Apparel,Online,Corporate,2,114.31,0.05,151.36,88.04,63.32,9.0,4.0
1749,2024-09-15,West,Footwear,Retail,Corporate,4,23.68,0.0,66.01,45.06,20.95,6.0,5.0
2976,2024-09-15,West,Apparel,Retail,Consumer,10,59.49,0.0,414.58,254.52,160.06,11.0,4.0
3159,2024-09-15,North,Outerwear,Retail,Corporate,4,69.09,0.05,182.96,108.7,74.26,3.0,
3367,2024-09-15,South,Apparel,Wholesale,Consumer,150,21.81,0.0,2279.88,1284.77,995.11,12.0,3.0
3672,2024-09-15,East,Outerwear,Retail,Corporate,6,51.52,0.05,204.65,144.27,60.38,9.0,1.0
3882,2024-09-15,West,Apparel,Retail,Corporate,10,29.98,0.0,208.93,133.02,75.91,12.0,4.0
3996,2024-09-15,West,Outerwear,Online,Consumer,10,30.22,0.0,210.6,127.71,82.89,1.0,4.0
4376,2024-09-15,West,Apparel,Retail,Home Office,9,28.63,0.0,179.57,108.7,70.87,14.0,1.0
1077,2024-09-16,North,Footwear,Online,Corporate,2,50.21,0.05,66.48,36.16,30.32,4.0,1.0
1463,2024-09-16,South,Outerwear,Retail,Consumer,6,87.22,0.15,309.99,204.75,105.24,8.0,5.0
2271,2024-09-16,South,Apparel,Online,Consumer,5,39.92,0.0,139.1,86.35,52.75,2.0,2.0
2594,2024-09-16,South,Apparel,Retail,Consumer,11,62.2,0.0,476.81,274.95,201.86,5.0,
2869,2024-09-16,West,Apparel,Online,Consumer,5,28.41,0.0,98.99,61.1,37.89,6.0,
4104,2024-09-16,North,Outerwear,Retail,Consumer,8,66.95,0.05,354.59,229.83,124.76,9.0,2.0
4630,2024-09-16,West,Apparel,Online,Corporate,10,76.85,0.0,535.56,360.65,174.91,13.0,1.0
196,2024-09-17,West,Footwear,Online,Consumer,9,47.84,0.0,300.05,175.16,124.89,8.0,4.0
408,2024-09-17,South,Apparel,Online,Corporate,1,42.98,0.0,29.95,19.84,10.11,4.0,
543,2024-09-17,West,Footwear,Online,Consumer,6,26.02,0.05,103.36,66.13,37.23,3.0,1.0
1514,2024-09-17,East,Footwear,Wholesale,Home Office,164,71.45,0.0,8166.03,5558.59,2607.44,,3.0
1750,2024-09-17,North,Accessories,Online,Corporate,9,51.68,0.0,324.14,209.51,114.63,2.0,3.0
2011,2024-09-17,East,Footwear,Online,Consumer,2,88.13,0.05,116.69,73.66,43.03,11.0,4.0
2429,2024-09-17,East,Outerwear,Retail,Home Office,11,24.33,0.05,177.18,121.5,55.68,,5.0
2920,2024-09-17,South,Footwear,Retail,Corporate,2,107.68,0.05,142.58,95.29,47.29,1.0,1.0
3250,2024-09-17,North,Apparel,Retail,Consumer,9,83.98,0.0,526.72,282.56,244.16,,3.0
4251,2024-09-17,North,Accessories,Wholesale,Corporate,292,66.99,0.0,13631.94,8467.75,5164.19,7.0,3.0
2229,2024-09-18,East,Outerwear,Retail,Consumer,10,85.02,0.1,533.25,356.4,176.85,3.0,3.0
3001,2024-09-18,East,Outerwear,Retail,Corporate,5,45.31,0.0,157.88,87.22,70.66,2.0,5.0
4145,2024-09-18,East,Accessories,Online,Consumer,11,50.93,0.0,390.42,250.49,139.93,2.0,
4394,2024-09-18,North,Footwear,Wholesale,Consumer,258,55.65,0.05,9505.47,4829.51,4675.96,5.0,4.0
4797,2024-09-18,West,Outerwear,Online,Consumer,3,89.71,0.0,187.55,116.12,71.43,6.0,3.0
61,2024-09-19,East,Footwear,Retail,Consumer,11,68.59,0.0,525.8,326.53,199.27,1.0,5.0
335,2024-09-19,West,Outerwear,Wholesale,Consumer,208,53.63,0.0,7773.85,4927.04,2846.81,4.0,1.0
1028,2024-09-19,East,Footwear,Online,Consumer,1,26.49,0.05,17.54,11.27,6.27,,5.0
1187,2024-09-19,West,Footwear,Retail,Consumer,9,18.65,0.05,111.12,68.65,42.47,12.0,5.0
1596,2024-09-19,West,Outerwear,Online,Consumer,4,11.03,0.15,26.13,16.21,9.92,3.0,
1647,2024-09-19,North,Accessories,Online,Consumer,2,43.63,0.05,57.77,37.82,19.95,1.0,5.0
1884,2024-09-19,South,Apparel,Retail,Corporate,4,66.03,0.0,184.06,108.05,76.01,2.0,2.0
1887,2024-09-19,East,Apparel,Retail,Home Office,11,63.35,0.15,412.78,251.57,161.21,4.0,5.0
2054,2024-09-19,East,Outerwear,Online,Consumer,3,65.96,0.15,117.22,76.11,41.11,12.0,2.0
3287,2024-09-19,North,Footwear,Online,Home Office,11,53.03,0.15,345.54,206.42,139.12,4.0,3.0
4271,2024-09-19,East,Apparel,Online,Consumer,9,31.38,0.0,196.82,112.54,84.28,10.0,
1049,2024-09-20,South,Accessories,Online,Home Office,7,47.23,0.1,207.36,128.75,78.61,1.0,5.0
2886,2024-09-20,South,Outerwear,Retail,Corporate,6,117.51,0.05,466.78,254.08,212.7,6.0,5.0
3088,2024-09-20,East,Footwear,Online,Consumer,5,47.58,0.05,157.5,97.03,60.47,4.0,3.0
4336,2024-09-20,South,Footwear,Online,Consumer,10,72.62,0.0,506.08,317.31,188.77,2.0,
2959,2024-09-21,East,Accessories,Online,Corporate,8,64.35,0.0,358.76,251.74,107.02,2.0,3.0
3317,2024-09-21,South,Accessories,Online,Consumer,1,57.37,0.05,37.98,22.72,15.26,7.0,
3375,2024-09-21,West,Accessories,Wholesale,Home Office,144,77.02,0.15,6569.77,4088.69,2481.08,4.0,
4857,2024-09-21,West,Apparel,Retail,Consumer,4,51.54,0.1,129.3,75.34,53.96,2.0,2.0
792,2024-09-22,North,Apparel,Online,Consumer,10,62.74,0.05,415.37,254.16,161.21,7.0,
1823,2024-09-22,South,Footwear,Online,Consumer,5,81.96,0.15,242.75,155.33,87.42,13.0,5.0
2599,2024-09-22,East,Outerwear,Retail,Home Office,9,36.8,0.05,219.27,132.59,86.68,14.0,3.0
3184,2024-09-22,North,Accessories,Wholesale,Corporate,193,57.02,0.1,6902.27,4182.13,2720.14,13.0,3.0
3886,2024-09-22,East,Footwear,Retail,Consumer,7,24.05,0.0,117.32,73.83,43.49,6.0,2.0
4097,2024-09-22,North,Outerwear,Retail,Consumer,5,34.24,0.0,119.31,73.19,46.12,13.0,2.0
4561,2024-09-22,South,Apparel,Wholesale,Corporate,127,29.31,0.0,2594.09,1750.4,843.69,2.0,
4986,2024-09-22,East,Outerwear,Wholesale,Corporate,229,15.02,0.05,2277.16,1507.79,769.37,6.0,2.0
13,2024-09-23,North,Apparel,Wholesale,Consumer,253,77.49,0.0,13662.53,8728.67,4933.86,6.0,
486,2024-09-23,South,Footwear,Online,Consumer,3,29.28,0.0,61.21,36.43,24.78,11.0,2.0
840,2024-09-23,South,Footwear,Retail,Corporate,11,34.6,0.1,238.71,134.77,103.94,,3.0
1902,2024-09-23,West,Footwear,Online,Corporate,3,48.19,0.05,95.71,62.54,33.17,9.0,2.0
2492,2024-09-23,West,Apparel,Retail,Consumer,3,26.67,0.0,55.76,36.38,19.38,3.0,
3902,2024-09-23,North,Apparel,Retail,Consumer,8,63.08,0.0,351.68,224.05,127.63,9.0,1.0
4407,2024-09-23,South,Outerwear,Online,Consumer,1,48.88,0.1,30.66,18.57,12.09,10.0,4.0
147,2024-09-24,East,Footwear,Retail,Consumer,6,31.98,0.25,100.29,58.63,41.66,9.0,1.0
208,2024-09-24,West,Footwear,Wholesale,Corporate,209,103.89,0.05,14375.02,9055.85,5319.17,12.0,2.0
556,2024-09-24,East,Apparel,Retail,Corporate,7,28.59,0.0,139.47,96.45,43.02,12.0,3.0
1507,2024-09-24,West,Accessories,Online,Corporate,8,46.11,0.0,257.07,143.92,113.15,8.0,3.0
4181,2024-09-24,South,Accessories,Online,Consumer,7,43.27,0.05,200.53,117.86,82.67,2.0,4.0
722,2024-09-25,North,Footwear,Online,Home Office,2,97.82,0.05,129.52,76.61,52.91,12.0,
1292,2024-09-25,East,Apparel,Online,Consumer,3,24.78,0.0,51.81,31.34,20.47,5.0,2.0
1988,2024-09-25,East,Accessories,Online,Corporate,6,52.67,0.0,220.23,123.37,96.86,13.0,4.0
2609,2024-09-25,East,Footwear,Online,Consumer,8,36.89,0.05,195.38,120.46,74.92,2.0,3.0
2995,2024-09-25,East,Outerwear,Online,Corporate,7,83.38,0.05,386.41,216.01,170.4,11.0,3.0
4258,2024-09-25,South,Apparel,Online,Consumer,8,114.29,0.05,605.32,372.65,232.67,4.0,1.0
2510,2024-09-26,South,Footwear,Wholesale,Consumer,373,9.38,0.05,2316.33,1440.75,875.58,,4.0
3114,2024-09-26,South,Footwear,Retail,Consumer,1,52.52,0.0,36.6,23.79,12.81,10.0,4.0
3961,2024-09-26,North,Apparel,Retail,Corporate,3,19.81,0.05,39.35,24.35,15.0,11.0,
4397,2024-09-26,West,Accessories,Online,Consumer,7,28.12,0.25,102.88,59.26,43.62,5.0,3.0
4580,2024-09-26,South,Apparel,Retail,Consumer,5,42.35,0.0,147.57,95.23,52.34,8.0,
4690,2024-09-26,South,Accessories,Online,Corporate,3,90.99,0.0,190.23,113.81,76.42,8.0,5.0
439,2024-09-27,East,Apparel,Retail,Consumer,4,22.36,0.0,62.33,40.48,21.85,3.0,1.0
1217,2024-09-27,East,Apparel,Retail,Consumer,1,40.31,0.0,28.09,14.9,13.19,9.0,3.0
2175,2024-09-27,West,Apparel,Wholesale,Consumer,336,84.04,0.0,19678.42,13262.64,6415.78,6.0,1.0
2272,2024-09-27,North,Apparel,Online,Consumer,7,40.39,0.0,197.03,122.18,74.85,5.0,4.0
2297,2024-09-27,North,Accessories,Online,Corporate,9,66.47,0.0,416.9,281.76,135.14,11.0,2.0
2335,2024-09-27,South,Apparel,Online,Consumer,5,30.18,0.1,94.64,58.47,36.17,4.0,5.0
2802,2024-09-27,North,Apparel,Wholesale,Corporate,118,22.05,0.1,1631.92,1007.03,624.89,6.0,3.0
3341,2024-09-27,East,Footwear,Online,Consumer,7,16.35,0.05,75.77,44.39,31.38,2.0,2.0
3597,2024-09-27,East,Apparel,Online,Consumer,8,61.26,0.05,324.46,160.01,164.45,11.0,2.0
4008,2024-09-27,West,Accessories,Online,Consumer,11,16.18,0.0,124.03,69.79,54.24,7.0,5.0
4521,2024-09-27,South,Apparel,Online,Consumer,1,34.58,0.05,22.89,14.02,8.87,4.0,2.0
462,2024-09-28,East,Apparel,Online,Corporate,5,10.26,0.15,30.39,17.91,12.48,6.0,
646,2024-09-28,West,Footwear,Online,Consumer,1,100.74,0.05,66.69,43.67,23.02,10.0,5.0
1264,2024-09-28,West,Apparel,Retail,Corporate,11,110.5,0.0,847.07,508.91,338.16,1.0,5.0
2361,2024-09-28,East,Apparel,Online,Consumer,11,96.27,0.05,701.09,422.75,278.34,8.0,2.0
2482,2024-09-28,North,Outerwear,Online,Consumer,11,68.89,0.05,501.69,318.63,183.06,11.0,
2718,2024-09-28,South,Outerwear,Online,Consumer,1,49.81,0.0,34.71,20.35,14.36,2.0,2.0
2765,2024-09-28,West,Footwear,Online,Corporate,9,114.7,0.0,719.4,441.12,278.28,5.0,4.0
3111,2024-09-28,West,Accessories,Wholesale,Consumer,228,56.6,0.0,8993.24,5077.04,3916.2,3.0,4.0
3605,2024-09-28,East,Footwear,Online,Consumer,11,207.65,0.0,1591.8,968.24,623.56,4.0,
3674,2024-09-28,West,Accessories,Online,Consumer,8,51.98,0.05,275.31,158.38,116.93,8.0,4.0
3894,2024-09-28,South,Footwear,Retail,Corporate,8,18.77,0.15,88.95,59.25,29.7,11.0,
4552,2024-09-28,East,Apparel,Retail,Corporate,1,16.45,0.0,11.46,8.61,2.85,7.0,2.0
106,2024-09-29,East,Footwear,Retail,Home Office,11,103.49,0.0,793.33,469.45,323.88,10.0,
522,2024-09-29,East,Accessories,Online,Consumer,7,120.97,0.1,531.11,312.92,218.19,3.0,
709,2024-09-29,North,Apparel,Retail,Corporate,4,14.54,0.0,40.53,23.9,16.63,2.0,3.0
807,2024-09-29,East,Apparel,Online,Consumer,9,124.74,0.1,704.13,379.22,324.91,3.0,1.0
871,2024-09-29,East,Footwear,Retail,Consumer,3,35.97,0.0,75.2,42.71,32.49,7.0,4.0
3248,2024-09-29,East,Footwear,Retail,Consumer,2,46.26,0.0,64.48,39.93,24.55,12.0,
4294,2024-09-29,East,Apparel,Retail,Consumer,9,31.65,0.15,168.73,109.49,59.24,8.0,3.0
4591,2024-09-29,West,Apparel,Online,Consumer,11,95.73,0.25,550.39,326.55,223.84,4.0,
4875,2024-09-29,East,Footwear,Retail,Corporate,1,30.77,0.1,19.3,12.49,6.81,10.0,1.0
4932,2024-09-29,South,Footwear,Online,Consumer,6,114.76,0.1,431.87,289.55,142.32,7.0,2.0
2671,2024-09-30,South,Outerwear,Retail,Consumer,7,63.92,0.1,280.64,181.65,98.99,,4.0
3551,2024-09-30,East,Apparel,Retail,Corporate,10,25.23,0.0,175.83,111.92,63.91,2.0,
4475,2024-09-30,South,Footwear,Online,Consumer,5,167.55,0.0,583.82,338.73,245.09,2.0,
768,2024-10-01,North,Footwear,Wholesale,Consumer,127,45.9,0.0,3789.04,2194.23,1594.81,6.0,1.0
1220,2024-10-01,North,Apparel,Online,Consumer,11,98.35,0.0,703.2,471.47,231.73,4.0,5.0
1391,2024-10-01,North,Footwear,Retail,Consumer,4,27.26,0.15,60.24,39.89,20.35,2.0,4.0
1733,2024-10-01,North,Apparel,Retail,Consumer,9,22.85,0.0,133.67,73.47,60.2,13.0,4.0
3146,2024-10-01,East,Outerwear,Online,Consumer,6,15.09,0.0,58.85,37.22,21.63,10.0,2.0
3518,2024-10-01,North,Accessories,Online,Consumer,3,28.1,0.15,46.58,28.82,17.76,2.0,5.0
3775,2024-10-01,West,Apparel,Online,Home Office,6,92.1,0.0,359.19,224.2,134.99,14.0,4.0
4105,2024-10-01,North,Accessories,Online,Corporate,7,54.77,0.1,224.28,145.78,78.5,13.0,
984,2024-10-02,South,Outerwear,Online,Corporate,8,73.75,0.1,345.15,220.79,124.36,2.0,1.0
1156,2024-10-02,North,Apparel,Online,Consumer,6,31.35,0.05,116.15,69.52,46.63,7.0,1.0
